date_time,Jerusalem_Bar_Ilan,TLV_Yehuda_Hamacabi,Bnei_Brak_Jabotinsky,Bnei_brak_highway4,Rishon_Herzl,Ranana_Ahuza,Haifa_downtown,Haifa_Hadar,Haifa_Horev,TLV_Levinsky
44270,0.5,0.9,NoData,0.6,0.8,0.1,0.8,0.5,0.4,0.2
44271,0.5,0.9,NoData,0.6,0.9,0.2,0.8,0.5,0.4,0.2
44272,0.5,0.9,NoData,0.5,0.9,0.1,0.7,0.4,0.3,0.2
44273,0.3,0.8,<Samp,0.4,0.9,0.1,0.6,0.3,0.3,0.2
44274,0.2,0.8,0.1,0.4,0.8,0.1,0.6,0.4,0.3,0.2
44275,0.3,0.9,0.1,0.4,0.7,0.1,0.5,0.4,0.3,0.2
44276,0.4,1,0.1,0.4,0.8,0.1,0.8,0.5,0.3,0.2
44277,0.4,1.5,<Samp,1.1,1.2,0.5,1.1,0.7,0.4,0.9
44278,0.3,<Samp,NoData,0.6,0.8,0.2,0.8,0.5,0.3,0.3
44279,0.3,<Samp,NoData,0.4,0.7,0.1,0.5,<Samp,0.3,0.2
44280,0.3,0.5,NoData,0.3,0.8,0.1,0.5,<Samp,0.3,0.1
44281,0.3,0.3,NoData,0.4,0.9,0.1,0.7,<Samp,0.3,0.2
44282,0.3,0.3,NoData,0.4,0.8,0.1,0.6,0.3,0.3,0.2
44283,0.2,0.2,NoData,0.3,0.8,0.1,0.6,0.3,0.3,0.1
44284,0.2,0.3,NoData,0.4,0.8,0.2,0.7,0.4,0.3,0.2
44285,0.3,0.4,NoData,0.4,0.9,0.2,0.7,0.4,0.4,0.3
44286,0.3,0.4,NoData,0.4,1,0.2,0.6,0.4,0.4,0.2
44287,0.3,0.3,NoData,0.4,0.9,0.2,0.6,0.3,0.3,0.2
44288,0.3,0.4,NoData,0.4,0.9,0.3,0.7,0.4,0.3,0.3
44289,0.2,0.3,NoData,0.3,0.9,0.2,0.6,0.3,0.3,0.2
44290,0.2,0.4,NoData,0.4,0.9,0.2,0.7,0.4,0.3,0.2
44291,0.4,0.5,<Samp,0.5,0.9,0.3,0.8,0.4,0.3,0.2
44292,0.4,0.6,<Samp,0.5,1,0.3,0.9,0.5,0.4,0.3
44293,0.4,0.5,0.5,0.6,1,0.2,0.8,0.5,0.3,0.4
44294,0.4,0.4,0.4,0.5,1,0.3,1,0.5,0.4,0.3
44295,0.3,0.4,0.4,0.4,1,0.3,0.6,0.4,0.4,0.2
44296,0.2,0.3,0.3,0.3,0.9,0.2,0.6,0.3,0.3,0.1
44297,0.2,0.3,0.2,0.3,0.8,0.1,0.5,0.3,0.2,0.1
44298,0.2,0.3,0.3,0.3,1,0.2,0.6,0.3,0.3,0.2
44299,0.3,0.3,0.4,0.4,0.8,0.3,0.6,0.4,0.3,0.2
44300,0.4,<Samp,0.4,0.4,0.7,0.3,0.7,0.5,0.3,0.2
44301,0.4,0.4,0.4,0.4,0.8,0.3,0.7,0.5,0.4,0.3
44302,0.3,0.5,0.6,0.6,0.8,0.5,0.9,0.5,0.4,0.3
44303,0.2,0.4,0.4,0.5,0.8,0.4,0.9,0.6,0.3,0.3
44304,0.2,0.4,0.5,0.5,0.8,0.5,0.9,0.6,0.4,0.4
44305,0.4,0.7,0.8,1,0.9,0.8,1.1,0.6,0.3,0.6
44306,0.4,1,0.9,1,0.9,0.7,1.1,0.6,0.3,0.8
44307,0.5,0.5,0.6,0.5,0.7,0.3,0.8,0.4,0.4,0.3
44308,0.3,0.3,0.4,0.3,0.7,0.1,0.7,0.4,0.3,0.2
44309,0.3,0.3,0.3,0.4,0.7,0.1,0.7,0.4,0.4,0.2
44310,0.3,0.4,0.4,0.4,0.7,0.2,0.8,0.4,0.4,0.2
44311,0.3,0.4,0.3,0.4,0.7,0.1,0.8,0.5,0.4,0.2
44312,0.4,0.6,0.5,0.6,0.8,0.2,0.9,0.6,0.4,0.4
44313,0.3,0.5,0.4,0.4,0.7,0.1,0.7,0.4,0.4,0.2
44314,0.2,0.5,0.3,0.3,0.7,0.1,0.7,0.4,0.3,0.2
44315,0.4,0.6,0.4,0.4,0.8,0.1,0.7,0.4,0.4,0.3
44316,0.4,0.7,0.5,0.7,0.9,0.3,0.9,0.5,0.4,0.3
44317,0.3,0.8,0.6,0.8,1,0.5,1,0.5,0.4,0.5
44318,0.2,0.7,0.4,0.5,0.8,0.2,0.9,0.4,0.3,0.4
44319,0.3,0.7,0.4,0.5,0.8,0.3,0.8,0.4,0.4,0.4
44320,0.3,0.6,0.4,0.5,0.8,0.2,<Samp,0.4,0.3,0.4
44321,0.3,0.5,0.4,0.4,0.8,0.2,<Samp,0.4,0.3,0.4
44322,0.2,0.5,0.4,0.4,0.7,0.2,0.8,0.4,0.3,0.3
44323,0.2,0.5,0.4,0.4,0.7,0.2,0.8,0.4,0.3,0.3
44324,0.2,0.6,0.4,0.4,0.7,0.1,0.7,0.4,0.3,0.3
44325,0.3,0.6,0.4,0.5,0.7,0.2,0.9,0.5,0.3,0.3
44326,0.5,0.7,0.6,0.7,0.8,0.3,0.8,0.5,0.3,0.5
44327,0.4,0.6,0.4,0.4,0.8,0.2,0.8,0.6,0.4,0.2
44328,0.3,0.6,0.4,0.4,0.7,0.1,0.7,0.5,0.4,0.2
44329,0.3,<Samp,0.4,0.4,0.7,0.1,0.7,0.4,0.3,0.3
44330,0.3,<Samp,0.3,0.4,0.7,0.1,0.6,0.4,0.4,0.2
44331,0.3,0.6,0.4,0.3,0.6,0,0.6,0.4,0.4,0.2
44332,0.2,0.6,0.3,0.3,0.6,0,0.6,0.3,0.3,0.2
44333,0.3,0.6,0.3,0.3,0.6,0,0.6,0.4,0.3,0.2
44334,0.2,0.6,0.3,0.2,0.6,0,0.6,0.4,0.3,0.2
44335,0.3,0.6,0.3,0.3,0.6,0,0.6,0.3,0.3,0.2
44336,0.4,0.7,0.3,0.4,0.6,0,0.6,0.4,0.4,0.2
44337,0.4,0.7,0.3,0.3,0.7,0,0.6,0.4,0.4,0.2
44338,0.2,0.7,0.3,0.3,0.7,0,0.6,0.4,0.3,0.2
44339,0.2,0.7,0.3,0.2,0.6,0,0.5,0.3,0.3,0.2
44340,0.3,0.7,0.3,0.2,0.7,0,0.5,0.4,0.3,0.2
44341,0.3,0.8,0.4,0.3,0.7,0,0.6,0.4,0.4,0.2
44342,0.4,0.9,0.5,0.4,0.7,0,0.6,0.5,0.4,0.3
44343,0.4,1,0.5,0.6,0.8,0.1,0.6,0.5,0.4,0.4
44344,0.3,1,0.4,0.4,0.7,0.1,0.7,0.4,0.4,0.4
44345,0.2,0.9,0.3,0.3,0.7,0,0.6,0.4,0.4,0.2
44346,0.2,0.9,0.2,0.3,0.6,0,0.5,0.4,0.3,0.2
44347,0.3,0.6,0.3,0.3,0.6,0,0.5,0.4,0.3,0.3
44348,0.3,0.5,0.4,0.4,0.8,0.1,0.6,0.5,0.4,0.4
44349,0.3,0.4,0.2,0.3,0.8,0,0.5,0.4,0.3,0.2
44350,0.3,0.5,0,0.3,0.7,0,0.5,0.4,0.3,0.2
44351,0.3,0.7,0.1,0.3,0.7,0,0.5,0.4,0.3,0.2
44352,0.3,0.7,0,0.3,0.6,0,0.4,0.4,0.3,0.2
44353,0.2,0.7,0,0.2,0.6,0,0.4,0.3,0.3,0.2
44354,0.3,0.8,0.1,0.4,0.7,0,0.5,0.4,0.3,0.2
44355,0.3,0.8,0.2,0.3,0.6,0,0.5,0.4,0.3,0.2
44356,0.3,0.8,0.3,0.3,0.7,0,0.5,0.4,0.3,0.2
44357,0.3,0.9,0.3,0.5,0.8,0,0.6,0.5,0.4,0.3
44358,0.3,0.7,0.4,0.4,0.8,0.1,0.6,0.4,0.4,0.3
44359,0.3,0.2,0.2,0.3,0.6,0,0.5,0.4,0.3,0.2
44360,0.2,0.2,0.2,0.2,0.6,0,0.5,0.4,0.3,0.2
44361,0.3,0.2,0,0.3,0.6,0,0.5,0.4,0.4,0.2
44362,0.3,0.2,0,0.3,0.6,0,0.5,0.4,0.3,0.2
44363,0.3,0.2,0,0.3,0.6,0,0.5,0.4,0.4,0.2
44364,0.3,0.2,0,0.3,0.7,0,0.4,0.4,0.3,0.2
44365,0.3,0.2,0,0.3,0.7,0,0.4,0.4,0.3,0.2
44366,0.3,0.3,0,0.3,0.6,0,0.5,0.4,0.3,0.2
44367,0.2,0.3,0,0.2,0.6,0,0.4,<Samp,0.3,0.2
44368,0.4,0.4,0,0.3,0.7,0,0.5,<Samp,0.3,0.2
44369,0.3,0.5,0,0.4,0.7,0,0.5,<Samp,0.4,0.2
44370,0.3,0.4,0.3,0.3,0.7,0,0.5,0.4,0.4,0.3
44371,0.3,0.4,0.3,0.3,0.7,0,0.5,0.4,0.4,0.2
44372,0.3,0.4,0.3,0.4,0.7,0,0.5,0.4,0.4,0.2
44373,0.3,0.5,0.3,0.4,0.7,0,0.5,0.4,0.4,0.3
44374,0.2,0.5,0.3,0.4,0.7,0,0.5,0.4,0.4,0.2
44375,0.3,0.5,0.4,0.4,0.8,0,0.5,0.4,0.4,0.3
44376,0.4,0.6,0.4,0.4,0.7,0,0.5,0.4,0.4,0.4
44377,0.3,0.6,0.4,0.5,0.8,0.1,0.5,0.4,0.4,0.3
44378,0.3,0.6,0.4,0.5,0.8,0.2,0.5,0.4,0.4,0.3
44379,0.4,0.6,0.4,0.5,0.8,0.2,0.5,0.4,0.5,0.3
44380,0.3,0.5,0.4,0.4,0.7,0.2,0.6,0.4,0.4,0.3
44381,0.2,0.5,0.3,0.3,0.7,0,0.5,0.4,0.4,0.3
44382,0.3,0.5,0.3,0.3,0.7,0,0.5,0.4,0.3,0.3
44383,0.3,0.5,0.3,0.3,0.7,0,0.5,0.4,0.4,0.2
44384,0.3,0.5,0.3,0.3,0.7,0,0.5,0.4,0.4,0.2
44385,0.4,0.6,0.3,0.4,0.7,0,0.5,0.4,0.4,0.3
44386,0.4,0.6,0.3,0.4,0.8,0,0.6,0.4,0.4,0.3
44387,0.3,0.6,0.1,0.4,0.7,0,0.6,0.4,0.4,0.3
44388,0.2,0.6,0.1,<Samp,0.7,0,0.6,0.4,0.4,0.3
44389,0.4,0.6,0.2,NoData,0.8,0,0.6,0.4,0.4,0.3
44390,0.4,0.6,0.2,NoData,0.8,0,0.7,0.4,0.4,0.3
44391,0.3,0.6,0.2,NoData,0.8,0,0.6,0.4,0.4,0.3
44392,0.3,0.6,0.2,NoData,0.8,0,0.5,0.4,0.4,0.3
44393,0.4,0.6,0.3,NoData,0.8,0,0.6,<Samp,0.4,0.3
44394,0.3,0.6,0.3,NoData,0.8,0,0.6,0.4,0.4,0.3
44395,0.2,0.6,0.2,NoData,0.7,0,0.6,0.4,0.4,0.3
44396,0.3,0.7,0.3,NoData,0.8,0,0.6,<Samp,0.4,0.3
44397,0.4,0.7,0.3,NoData,0.8,0,0.5,<Samp,0.4,0.3
44398,0.3,0.6,0.3,<Samp,0.8,0,0.5,0.4,0.4,0.3
44399,0.3,0.6,0.2,0.3,0.8,0,0.5,0.4,0.4,0.3
44400,0.3,0.6,0.2,0.3,0.8,0,0.5,0.4,0.4,0.3
44401,0.3,0.6,0.2,0.3,0.8,0.1,0.6,0.4,0.4,0.3
44402,0.2,0.6,0.2,0.3,0.8,0.1,0.6,0.4,0.4,0.3
44403,0.4,0.7,0.2,0.4,0.8,0.1,0.6,<Samp,0.4,0.3
44404,0.4,0.7,0.2,0.4,0.8,0.1,0.6,<Samp,0.5,0.3
44405,0.4,0.7,0.3,0.4,0.9,0.2,0.6,0.4,0.4,0.3
44406,0.3,0.7,0.3,0.4,0.9,0.2,0.6,0.4,0.5,0.3
44407,0.4,0.7,0.3,0.4,0.9,0.2,0.6,0.5,0.4,0.4
44408,0.4,0.8,0.3,0.4,0.9,0.2,0.6,0.5,0.5,0.4
44409,0.3,NoData,0.3,0.5,0.9,0.2,0.6,0.4,0.4,0.4
44410,0.5,<Samp,0.4,0.6,1,0.2,<Samp,0.5,0.4,0.5
44411,0.4,0.9,0.4,0.5,1,0.3,<Samp,0.5,0.5,0.5
44412,0.4,0.9,0.5,0.5,1,0.1,Calib,0.5,0.5,0.5
44413,0.4,0.9,0.5,0.5,1,0.1,<Samp,0.5,0.5,0.5
44414,0.4,0.9,0.4,0.6,1.1,0.2,0.3,0.5,0.5,0.5
44415,0.4,0.9,0.4,0.5,1,0.2,0.3,0.5,0.5,0.5
44416,0.3,0.8,0.3,0.4,1,0.1,0.3,0.4,0.5,0.4
44417,0.4,0.8,0.4,0.4,1,0,0.2,0.5,0.5,0.4
44418,0.4,0.8,0.4,0.4,1,0,0.2,0.5,0.5,0.4
44419,0.4,0.8,0.4,0.4,1,0,0.2,0.4,0.4,0.4
44420,0.4,0.8,0.3,0.4,1,0,0.2,0.4,0.4,0.4
44421,0.4,0.8,0.3,0.4,1,0,0.2,0.4,0.4,0.3
44422,0.4,0.8,0.3,0.4,0.9,0,0.1,0.5,0.5,0.3
44423,0.3,0.8,0.3,0.4,0.9,0,0.1,0.4,0.4,0.3
44424,0.4,0.9,0.4,0.5,1,0.1,0.2,0.5,0.4,0.4
44425,0.5,0.8,0.4,0.4,1,0.1,0.1,0.4,0.3,0.4
44426,0.5,0.7,0.3,0.4,1,0,0.1,0.4,<Samp,0.4
44427,0.4,0.7,0.3,0.4,1,0,0.1,0.4,<Samp,0.4
44428,0.4,0.8,0.3,0.4,1,0,0.1,0.4,0.4,0.4
44429,0.4,0.8,0.3,0.4,1,0.1,0.2,0.5,0.4,0.4
44430,0.4,0.8,0.3,0.4,1,0,0.2,0.5,0.4,0.4
44431,0.5,0.8,0.4,0.4,0.7,0.2,0.2,0.4,0.4,0.4
44432,0.3,0.9,0.3,0.4,0.5,0,0.1,0.4,0.3,0.4
44433,0.3,0.9,0.3,0.4,0.5,0,0.2,0.4,0.4,0.4
44434,0.3,1,0.4,0.4,0.5,0.1,0.2,0.4,0.4,0.3
44435,0.4,1,0.4,0.4,0.5,0.1,0.2,0.5,0.5,0.4
44436,0.3,1,0.3,0.4,0.5,0.1,0.2,0.4,0.4,0.4
44437,0.2,0.9,0.3,0.3,0.6,0.1,0.1,0.4,0.4,0.3
44438,0.3,1.1,0.3,0.4,0.5,0.1,0.1,0.4,0.3,0.3
44439,0.3,0.7,0.3,0.3,0.5,0.1,0.1,0.4,0.4,0.3
44440,0.3,0.5,0.3,0.3,0.5,0,0.1,0.4,0.4,0.3
44441,0.3,0.5,0.3,0.3,0.5,0.1,0.2,0.4,0.4,0.3
44442,0.3,0.5,0.3,0.4,0.6,0.2,0.2,0.4,0.5,0.3
44443,0.3,0.5,0.3,0.4,0.6,0.3,0.1,0.4,0.4,0.4
44444,0.2,0.5,0.3,0.4,0.5,0.2,0.2,0.4,0.4,0.3
44445,0.3,0.6,0.4,0.4,0.6,Calib,0.2,0.5,0.4,0.4
44446,0.3,0.5,0.3,0.3,0.6,0.2,0.1,0.4,0.3,0.3
44447,0.2,0.5,0.3,0.3,0.5,0.2,0.2,0.4,0.3,0.3
44448,0.2,0.5,0.3,0.3,0.5,0.2,0.2,0.4,0.5,0.3
44449,0.3,0.5,0.3,0.4,0.6,0.2,0.2,0.4,0.4,0.3
44450,0.3,0.5,0.3,0.2,0.6,0.2,0.2,0.4,0.4,0.3
44451,0.3,0.4,0.2,0.2,0.6,0.1,0.1,0.4,0.3,0.3
44452,0.4,0.5,0.3,0.3,0.6,0.2,0.2,0.5,0.3,0.4
44453,0.5,0.6,0.3,0.4,0.7,0.3,0.4,0.5,0.3,0.4
44454,0.3,0.6,0.4,0.3,0.6,0.3,0.3,0.5,0.4,0.4
44455,0.3,0.5,0.3,0.3,0.6,0.2,0.2,0.4,0.2,0.4
44456,0.2,0.5,0.2,0.2,0.5,0.1,0.1,0.3,0.3,0.3
44457,0.3,0.5,0.3,0.3,0.6,0.3,0.2,0.4,0.3,0.4
44458,0.2,0.6,0.3,0.3,0.6,0.3,0.2,0.4,0.3,0.4
44459,0.3,0.6,0.4,0.4,0.7,0.3,0.2,0.4,0.4,0.4
44460,0.3,0.5,0.3,0.4,0.7,0.3,0.3,0.4,0.4,0.4
44461,0.2,<Samp,0.3,0.4,0.7,0.3,0.2,0.4,0.4,0.3
44462,0.3,<Samp,0.3,0.3,0.6,0.3,0.2,0.4,0.3,0.4
44463,0.3,0.8,0.3,0.2,0.7,0.3,0.2,0.4,0.3,0.4
44464,0.3,0.8,0.2,0.3,0.7,0.2,0.2,0.4,0.3,0.4
44465,0.2,0.7,0.2,0.3,0.6,0.2,0.3,0.4,0.4,0.3
44466,0.4,0.9,0.4,0.4,0.8,0.4,0.3,0.5,0.3,0.5
44467,0.3,0.8,0.3,0.3,0.7,0.4,0.3,0.5,0.3,0.3
44468,0.2,0.8,0.3,0.3,0.7,0.4,0.2,0.4,0.4,0.4
44469,0.3,0.8,0.3,0.4,0.7,0.5,0.3,0.4,0.3,0.4
44470,0.4,0.8,0.4,0.4,0.7,0.4,0.3,0.4,0.4,0.4
44471,0.3,0.8,0.3,0.3,0.7,0.3,0.3,0.5,0.4,0.4
44472,0.2,0.8,0.3,0.3,0.7,0.3,0.2,0.4,0.3,0.3
44473,0.3,0.8,0.3,0.3,0.7,0.3,0.2,0.4,0.3,0.4
44474,0.3,0.8,0.4,0.4,0.7,0.4,0.2,0.5,0.4,0.4
44475,0.3,0.9,0.3,0.4,0.7,0.4,0.3,0.4,0.4,0.4
44476,0.3,0.9,0.3,0.5,0.7,0.4,0.2,0.4,0.4,0.4
44477,0.4,0.9,0.4,0.5,0.8,0.3,0.3,0.5,0.5,0.5
44478,0.4,0.9,0.4,0.5,0.8,0.5,0.3,0.5,0.5,0.5
44479,0.3,0.8,0.3,0.4,0.7,0.5,0.2,0.5,0.4,0.4
44480,0.5,0.9,0.4,0.5,0.9,0.5,0.2,0.5,0.4,0.5
44481,0.6,0.9,0.4,0.5,0.8,0.4,0.3,0.5,0.4,0.5
44482,0.4,0.7,0.4,0.5,0.8,0.5,0.4,0.6,0.5,0.5
44483,0.4,0.6,0.4,0.5,0.8,0.5,0.2,0.5,0.4,0.4
44484,0.4,0.6,0.3,0.4,0.8,0.4,0.2,0.5,0.4,0.4
44485,0.3,0.6,0.3,0.4,0.8,0.6,0.2,0.4,0.4,0.4
44486,0.3,0.6,0.3,0.4,0.7,0.6,0.3,0.4,0.4,0.4
44487,0.3,0.6,0.3,0.4,0.7,0.5,0.3,0.4,0.4,0.3
44488,0.3,0.5,0.3,0.3,0.8,0.5,0.1,0.4,0.3,0.2
44489,0.4,0.6,0.3,0.4,0.8,0.6,0.2,0.4,0.3,0.3
44490,0.3,0.6,0.3,0.5,0.9,0.6,0.3,0.5,0.4,0.2
44491,0.4,0.6,0.3,0.6,0.9,0.6,0.4,0.5,0.4,0.3
44492,0.3,0.6,0.3,0.5,1,0.6,0.3,0.5,0.4,0.3
44493,0.3,0.6,0.3,0.4,0.8,0.6,0.1,0.4,0.2,0.2
44494,0.4,0.7,0.3,0.5,0.9,0.4,0.2,0.4,0.3,0.2
44495,0.4,0.7,0.4,0.5,1,0.1,0.3,0.4,0.3,0.3
44496,0.4,0.7,0.5,0.5,1,0.2,0.4,0.5,0.4,0.3
44497,0.4,0.8,0.4,0.6,1,0.2,0.4,0.5,0.4,<Samp
44498,0.4,0.8,0.6,0.7,1.1,0.2,0.4,<Samp,0.4,0.4
44499,0.3,0.8,0.5,0.7,1.1,0.3,0.3,NoData,0.3,0.5
44500,0.3,0.6,0.3,0.5,0.9,0.1,0.3,NoData,0.4,0.2
44501,0.4,0.7,0.4,0.6,0.8,0.2,0.4,<Samp,0.2,0.4
44502,0.4,0.7,0.4,0.5,0.9,0.2,0.4,0.4,0.3,0.3
44503,0.4,0.8,0.4,0.6,0.8,0.2,0.3,0.4,0.3,0.4
44504,0.4,0.8,0.4,0.6,0.7,0,0.3,0.5,0.4,0.3
44505,0.4,0.7,0.3,0.6,0.8,0,0.2,0.5,0.5,0.2
44506,0.4,0.9,0.5,0.6,0.8,0.1,0.6,0.5,0.3,0.4
44507,0.3,0.9,0.4,0.6,0.8,0,0.5,<Samp,<Samp,0.5
44508,0.4,1,0.6,0.8,0.9,0.2,0.6,<Samp,<Samp,<Samp
44509,0.3,0.9,0.5,0.8,0.8,0.1,0.4,0.4,0.2,Calib
44510,0.3,0.9,NoData,0.8,1,0.2,0.4,0.4,0.2,Down
44511,0.4,0.9,<Samp,0.7,0.8,0.1,0.3,0.4,0.4,Down
44512,0.4,0.7,0.3,0.5,0.8,0.1,0.3,0.5,0.4,NoData
44513,0.3,0.8,0.3,0.6,0.7,0.1,0.4,0.3,0.3,NoData
44514,0.3,0.8,0.4,0.5,0.6,0.1,0.2,0.3,0.3,NoData
44515,0.3,0.7,0.3,0.6,0.7,0,0.3,0.3,0.3,NoData
44516,0.4,0.9,0.4,0.5,0.9,0.2,0.4,0.5,0.3,<Samp
44517,0.6,0.9,0.5,0.6,0.9,0.3,0.5,0.5,0.4,<Samp
44518,0.4,1.1,0.6,0.8,1.1,0.6,0.7,0.5,0.5,0.3
44519,<Samp,1,0.5,0.6,0.9,0.4,1,0.4,0.6,0.1
44520,NoData,0.7,0.3,0.4,0.8,0,0.8,0.4,0.4,0
44521,NoData,0.7,0.2,0.4,0.7,0,0.7,0.3,0.5,0
44522,NoData,0.9,0.4,0.5,<Samp,0.1,0.9,0.4,0.3,0.2
44523,<Samp,1,0.6,0.6,1,0.3,1.1,0.5,0.4,0.2
44524,0.5,1,0.6,0.7,1.1,0.3,1.1,0.5,0.4,0.3
44525,0.5,0.9,0.7,0.7,1,0.5,1,0.4,0.3,0.4
44526,0.5,0.9,0.7,0.8,0.8,0.4,1.2,0.5,0.3,0.2
44527,0.4,0.8,0.5,0.6,0.6,0.3,1.1,0.5,0.2,0.1
44528,0.4,0.9,0.7,0.8,0.8,0.4,1,0.5,0.3,0.3
44529,0.5,1.2,1.2,1,1,0.7,1,0.4,0.4,0.5
44530,0.4,1,1,1.1,1,0.4,1.1,0.5,0.4,0.6
44531,0.4,0.8,0.7,0.6,0.7,0.3,0.8,0.4,0.3,0.3
44532,0.3,0.5,0.4,0.2,0.6,0.1,0.7,0.3,0.3,0
44533,0.3,0.6,0.4,0.4,0.7,0.2,1,0.4,0.3,0.2
44534,0.4,0.7,0.5,0.6,0.8,0.3,1,0.5,0.3,0.3
44535,0.4,0.9,0.6,0.6,0.9,0.4,0.9,0.3,0.3,0.3
44536,0.3,0.7,0.6,0.6,0.8,0.4,1,0.4,0.3,0.3
44537,0.4,0.6,0.4,0.6,0.8,0.3,1.1,0.5,0.3,0.3
44538,0.4,0.9,0.9,1,1.2,0.7,1.2,0.4,0.3,0.7
44539,0.2,<Samp,0.3,0.3,0.6,0.2,0.8,0.3,0.3,0.1
44540,0.4,0.6,0.4,0.6,0.9,0.4,1,0.4,0.2,0.4
44541,0.3,0.7,0.5,0.5,0.8,0.3,1,0.4,0.4,0.4
44542,0.3,0.9,0.5,0.8,1,0.4,1,0.3,0.2,0.9
44543,0.4,1.5,1.3,1.5,1.6,0.9,1,0.3,0.2,1.3
44544,0.4,1.3,1.1,1.2,1.3,1,1.1,0.3,0.3,0.9
44545,0.5,0.7,0.6,0.5,0.8,0.6,0.8,0.4,0.3,0.3
44546,0.3,0.6,0.3,0.4,0.7,0.5,0.5,0.3,0.3,0.2
44547,0.3,0.8,0.4,0.5,0.8,0.6,0.7,0.4,0.3,0.3
44548,0.3,0.9,0.4,0.4,0.7,0.5,0.6,0.5,0.3,0.2
44549,0.2,0.8,0.2,0.4,0.7,0.5,0.5,0.3,0.3,0.1
44550,0.2,0.7,0.2,0.4,0.7,0.5,0.6,0.3,0.2,0.3
44551,0.2,0.7,0.2,0.3,0.7,0.4,0.4,0.3,0.2,0.1
44552,0.2,0.8,0.3,0.4,0.8,0.5,0.6,0.3,0.1,0.2
44553,0.3,0.8,0.4,0.5,0.9,0.6,0.7,0.4,0.3,0.2
44554,0.3,0.4,0.4,0.5,0.9,0.3,0.6,0.3,0.3,0.2
44555,0.3,0.3,0.4,0.5,0.9,0.1,0.7,0.3,0.1,0.2
44556,0.3,0.4,0.4,0.5,0.8,0.1,1.1,0.5,0.2,0.3
44557,0.4,0.6,0.6,0.7,1,0.2,1.1,0.4,0.3,0.4
44558,0.4,0.6,0.7,0.8,1.1,0.2,0.8,0.4,0.3,0.6
44559,0.6,0.9,0.9,0.9,1.3,0.5,<Samp,0.4,0.3,0.8
44560,0.6,0.5,0.7,0.6,1,0.3,Calib,0.5,0.4,0.3
44561,0.5,0.4,0.5,0.5,0.9,0.2,0.7,0.5,0.3,0.3
44562,0.4,0.4,0.4,0.5,0.9,0.2,0.6,0.4,0.4,<Samp
44563,0.3,0.4,0.3,0.4,0.9,0.1,0.6,0.3,0.3,NoData
44564,0.4,0.4,0.4,0.5,1.1,0.3,0.6,0.4,0.4,NoData
44565,0.4,0.4,0.4,0.5,1.1,0.3,0.6,0.4,0.4,NoData
44566,0.3,0.4,0.4,0.5,0.9,0.3,0.5,0.4,0.3,<Samp
44567,0.4,0.5,0.5,0.6,0.7,0.5,0.7,0.5,0.3,<Samp
44568,0.5,0.8,0.8,1,1,0.8,0.8,0.4,0.3,NoData
44569,0.5,0.9,0.8,0.9,1.1,0.7,0.8,0.5,0.3,NoData
44570,0.4,0.7,0.6,0.8,0.9,0.7,0.8,0.4,0.3,NoData
44571,0.3,0.6,0.4,0.6,0.8,0.4,0.7,0.3,0.3,NoData
44572,0.3,0.4,0.3,0.4,0.7,0.1,0.6,0.3,0.2,NoData
44573,0.6,0.6,0.7,0.6,0.8,0.2,0.8,0.5,0.3,NoData
44574,0.5,0.8,0.9,0.8,0.9,0.3,0.8,0.5,0.2,<Samp
44575,0.3,0.5,0.5,0.5,0.8,0.1,0.7,0.4,0.2,InVld
44576,0.2,0.4,0.3,0.3,0.7,0,0.6,0.4,0.3,InVld
44577,0.2,0.4,0.2,0.3,0.6,0,0.6,0.3,0.3,InVld
44578,0.4,0.5,0.3,0.5,0.8,0.1,0.6,0.3,<Samp,InVld
44579,0.5,0.5,0.3,0.6,0.7,0.2,0.7,0.3,0.3,InVld
44580,0.5,0.5,0.4,0.5,0.8,0.1,0.7,0.4,0.3,InVld
44581,0.2,0.4,0.2,0.1,0.7,0,0.5,0.3,0.2,<Samp
44582,0.4,0.4,0.3,0.4,0.8,0.1,0.7,0.4,0.3,NoData
44583,0.5,0.5,0.3,0.5,0.8,0.1,0.8,0.4,0.4,NoData
44584,0.3,0.5,0.4,0.4,0.8,0.2,0.7,0.3,0.3,NoData
44585,0.2,0.5,0.3,0.4,0.8,0.1,0.6,0.4,0.3,NoData
44586,0.3,0.5,0.4,0.5,0.9,0.3,0.8,<Samp,0.4,NoData
44587,0.4,0.6,0.5,0.5,1,0.3,0.8,Calib,0.3,NoData
44588,0.2,0.4,0.2,0.3,0.8,0.1,0.7,<Samp,0.3,NoData
44589,0.2,0.4,0.3,0.3,0.9,<Samp,0.6,0.3,0.2,NoData
44590,0.2,0.5,0.2,0.4,0.9,0.1,0.7,0.3,0.2,NoData
44591,0.5,0.6,0.4,0.4,0.9,0.2,0.8,0.4,0.3,NoData
44592,0.5,0.9,0.8,0.8,1.2,0.5,1,0.5,0.3,NoData
44593,0.4,0.6,0.4,0.4,1,0.3,0.8,0.4,0.3,NoData
44594,0.4,0.8,0.5,0.7,0.7,0.4,0.8,0.4,0.3,NoData
44595,0.5,0.9,0.8,0.8,0.7,0.6,0.8,0.3,0.2,NoData
44596,0.4,<Samp,0.6,0.6,0.5,0.3,0.7,0.3,0.4,NoData
44597,0.2,0.5,0.2,0.3,0.2,0,0.7,0.3,0.3,NoData
44598,0.2,0.5,0.3,0.4,0.4,0.1,0.8,0.4,0.3,NoData
