date,station,CO
23/02/2015,Ranana_Ahuza,0.3
24/02/2015,Ranana_Ahuza,0.6
25/02/2015,Ranana_Ahuza,
26/02/2015,Ranana_Ahuza,
27/02/2015,Ranana_Ahuza,0.4
28/02/2015,Ranana_Ahuza,0.4
01/03/2015,Ranana_Ahuza,0.4
02/03/2015,Ranana_Ahuza,0.4
03/03/2015,Ranana_Ahuza,0.4
04/03/2015,Ranana_Ahuza,0.4
05/03/2015,Ranana_Ahuza,0.5
06/03/2015,Ranana_Ahuza,0.4
07/03/2015,Ranana_Ahuza,0.3
08/03/2015,Ranana_Ahuza,0.4
09/03/2015,Ranana_Ahuza,0.5
10/03/2015,Ranana_Ahuza,0.6
11/03/2015,Ranana_Ahuza,0.6
12/03/2015,Ranana_Ahuza,0.4
13/03/2015,Ranana_Ahuza,0.4
14/03/2015,Ranana_Ahuza,0.4
15/03/2015,Ranana_Ahuza,0.5
16/03/2015,Ranana_Ahuza,0.4
17/03/2015,Ranana_Ahuza,0.4
18/03/2015,Ranana_Ahuza,0.4
19/03/2015,Ranana_Ahuza,0.5
20/03/2015,Ranana_Ahuza,0.4
21/03/2015,Ranana_Ahuza,0.3
22/03/2015,Ranana_Ahuza,0.3
23/03/2015,Ranana_Ahuza,0.4
24/03/2015,Ranana_Ahuza,0.4
25/03/2015,Ranana_Ahuza,0.4
26/03/2015,Ranana_Ahuza,0.4
27/03/2015,Ranana_Ahuza,0.6
28/03/2015,Ranana_Ahuza,0.3
29/03/2015,Ranana_Ahuza,0.3
30/03/2015,Ranana_Ahuza,0.4
31/03/2015,Ranana_Ahuza,0.4
01/04/2015,Ranana_Ahuza,0.4
02/04/2015,Ranana_Ahuza,0.3
03/04/2015,Ranana_Ahuza,0.4
04/04/2015,Ranana_Ahuza,0.4
05/04/2015,Ranana_Ahuza,0.3
06/04/2015,Ranana_Ahuza,0.4
07/04/2015,Ranana_Ahuza,0.4
08/04/2015,Ranana_Ahuza,0.5
09/04/2015,Ranana_Ahuza,0.6
10/04/2015,Ranana_Ahuza,0.3
11/04/2015,Ranana_Ahuza,0.3
12/04/2015,Ranana_Ahuza,0.3
13/04/2015,Ranana_Ahuza,0.4
14/04/2015,Ranana_Ahuza,0.4
15/04/2015,Ranana_Ahuza,0.4
16/04/2015,Ranana_Ahuza,0.4
17/04/2015,Ranana_Ahuza,0.4
18/04/2015,Ranana_Ahuza,0.4
19/04/2015,Ranana_Ahuza,0.3
20/04/2015,Ranana_Ahuza,0.4
21/04/2015,Ranana_Ahuza,0.5
22/04/2015,Ranana_Ahuza,0.4
23/04/2015,Ranana_Ahuza,0.3
24/04/2015,Ranana_Ahuza,0.2
25/04/2015,Ranana_Ahuza,0.3
26/04/2015,Ranana_Ahuza,0.3
27/04/2015,Ranana_Ahuza,0.6
28/04/2015,Ranana_Ahuza,0.6
29/04/2015,Ranana_Ahuza,0.8
30/04/2015,Ranana_Ahuza,0.7
01/05/2015,Ranana_Ahuza,0.4
02/05/2015,Ranana_Ahuza,0.4
03/05/2015,Ranana_Ahuza,0.3
04/05/2015,Ranana_Ahuza,0.3
05/05/2015,Ranana_Ahuza,0.3
06/05/2015,Ranana_Ahuza,0.4
07/05/2015,Ranana_Ahuza,0.4
08/05/2015,Ranana_Ahuza,0.8
09/05/2015,Ranana_Ahuza,0.5
10/05/2015,Ranana_Ahuza,0.3
11/05/2015,Ranana_Ahuza,0.4
12/05/2015,Ranana_Ahuza,0.9
13/05/2015,Ranana_Ahuza,0.4
14/05/2015,Ranana_Ahuza,0.4
15/05/2015,Ranana_Ahuza,0.4
16/05/2015,Ranana_Ahuza,0.4
17/05/2015,Ranana_Ahuza,0.3
18/05/2015,Ranana_Ahuza,0.5
19/05/2015,Ranana_Ahuza,0.3
20/05/2015,Ranana_Ahuza,0.4
21/05/2015,Ranana_Ahuza,0.4
22/05/2015,Ranana_Ahuza,0.4
23/05/2015,Ranana_Ahuza,0.3
24/05/2015,Ranana_Ahuza,0.4
25/05/2015,Ranana_Ahuza,0.4
26/05/2015,Ranana_Ahuza,0.4
27/05/2015,Ranana_Ahuza,0.4
28/05/2015,Ranana_Ahuza,0.6
29/05/2015,Ranana_Ahuza,0.6
30/05/2015,Ranana_Ahuza,0.3
31/05/2015,Ranana_Ahuza,0.3
01/06/2015,Ranana_Ahuza,0.4
02/06/2015,Ranana_Ahuza,0.4
03/06/2015,Ranana_Ahuza,0.4
04/06/2015,Ranana_Ahuza,0.4
05/06/2015,Ranana_Ahuza,0.4
06/06/2015,Ranana_Ahuza,0.3
07/06/2015,Ranana_Ahuza,0.3
08/06/2015,Ranana_Ahuza,0.4
09/06/2015,Ranana_Ahuza,0.5
10/06/2015,Ranana_Ahuza,0.5
11/06/2015,Ranana_Ahuza,0.4
12/06/2015,Ranana_Ahuza,0.4
13/06/2015,Ranana_Ahuza,0.5
14/06/2015,Ranana_Ahuza,0.4
15/06/2015,Ranana_Ahuza,0.5
16/06/2015,Ranana_Ahuza,0.5
17/06/2015,Ranana_Ahuza,0.5
18/06/2015,Ranana_Ahuza,0.5
19/06/2015,Ranana_Ahuza,0.6
20/06/2015,Ranana_Ahuza,0.8
21/06/2015,Ranana_Ahuza,0.6
22/06/2015,Ranana_Ahuza,0.7
23/06/2015,Ranana_Ahuza,0.6
24/06/2015,Ranana_Ahuza,0.7
25/06/2015,Ranana_Ahuza,0.7
26/06/2015,Ranana_Ahuza,0.7
27/06/2015,Ranana_Ahuza,0.7
28/06/2015,Ranana_Ahuza,0.7
29/06/2015,Ranana_Ahuza,0.8
30/06/2015,Ranana_Ahuza,0.8
01/07/2015,Ranana_Ahuza,0.8
02/07/2015,Ranana_Ahuza,0.8
03/07/2015,Ranana_Ahuza,0.7
04/07/2015,Ranana_Ahuza,0.8
05/07/2015,Ranana_Ahuza,0.7
06/07/2015,Ranana_Ahuza,0.8
07/07/2015,Ranana_Ahuza,0.8
08/07/2015,Ranana_Ahuza,0.8
09/07/2015,Ranana_Ahuza,0.8
10/07/2015,Ranana_Ahuza,0.7
11/07/2015,Ranana_Ahuza,0.8
12/07/2015,Ranana_Ahuza,0.7
13/07/2015,Ranana_Ahuza,0.8
14/07/2015,Ranana_Ahuza,0.8
15/07/2015,Ranana_Ahuza,0.8
16/07/2015,Ranana_Ahuza,0.8
17/07/2015,Ranana_Ahuza,0.8
18/07/2015,Ranana_Ahuza,0.8
19/07/2015,Ranana_Ahuza,0.7
20/07/2015,Ranana_Ahuza,0.8
21/07/2015,Ranana_Ahuza,0.8
22/07/2015,Ranana_Ahuza,0.8
23/07/2015,Ranana_Ahuza,0.8
24/07/2015,Ranana_Ahuza,0.8
25/07/2015,Ranana_Ahuza,0.7
26/07/2015,Ranana_Ahuza,0.7
27/07/2015,Ranana_Ahuza,0.7
28/07/2015,Ranana_Ahuza,0.7
29/07/2015,Ranana_Ahuza,0.7
30/07/2015,Ranana_Ahuza,0.7
31/07/2015,Ranana_Ahuza,0.8
01/08/2015,Ranana_Ahuza,0.7
02/08/2015,Ranana_Ahuza,0.6
03/08/2015,Ranana_Ahuza,0.8
04/08/2015,Ranana_Ahuza,0.7
05/08/2015,Ranana_Ahuza,0.7
06/08/2015,Ranana_Ahuza,0.7
07/08/2015,Ranana_Ahuza,0.7
08/08/2015,Ranana_Ahuza,0.7
09/08/2015,Ranana_Ahuza,0.7
10/08/2015,Ranana_Ahuza,0.7
11/08/2015,Ranana_Ahuza,0.7
12/08/2015,Ranana_Ahuza,0.7
13/08/2015,Ranana_Ahuza,0.6
14/08/2015,Ranana_Ahuza,0.7
15/08/2015,Ranana_Ahuza,0.6
16/08/2015,Ranana_Ahuza,
17/08/2015,Ranana_Ahuza,
18/08/2015,Ranana_Ahuza,0.6
19/08/2015,Ranana_Ahuza,0.5
20/08/2015,Ranana_Ahuza,0.5
21/08/2015,Ranana_Ahuza,0.5
22/08/2015,Ranana_Ahuza,0.5
23/08/2015,Ranana_Ahuza,0.5
24/08/2015,Ranana_Ahuza,0.5
25/08/2015,Ranana_Ahuza,0.5
26/08/2015,Ranana_Ahuza,0.6
27/08/2015,Ranana_Ahuza,0.6
28/08/2015,Ranana_Ahuza,0.6
29/08/2015,Ranana_Ahuza,0.6
30/08/2015,Ranana_Ahuza,0.5
31/08/2015,Ranana_Ahuza,0.6
01/09/2015,Ranana_Ahuza,0.6
02/09/2015,Ranana_Ahuza,0.6
03/09/2015,Ranana_Ahuza,0.7
04/09/2015,Ranana_Ahuza,0.7
05/09/2015,Ranana_Ahuza,0.6
06/09/2015,Ranana_Ahuza,0.6
07/09/2015,Ranana_Ahuza,0.7
08/09/2015,Ranana_Ahuza,0.7
09/09/2015,Ranana_Ahuza,0.8
10/09/2015,Ranana_Ahuza,0.8
11/09/2015,Ranana_Ahuza,0.7
12/09/2015,Ranana_Ahuza,0.7
13/09/2015,Ranana_Ahuza,0.7
14/09/2015,Ranana_Ahuza,0.7
15/09/2015,Ranana_Ahuza,0.6
16/09/2015,Ranana_Ahuza,0.7
17/09/2015,Ranana_Ahuza,0.7
18/09/2015,Ranana_Ahuza,0.7
19/09/2015,Ranana_Ahuza,0.7
20/09/2015,Ranana_Ahuza,0.6
21/09/2015,Ranana_Ahuza,0.8
22/09/2015,Ranana_Ahuza,0.8
23/09/2015,Ranana_Ahuza,0.7
24/09/2015,Ranana_Ahuza,0.6
25/09/2015,Ranana_Ahuza,0.7
26/09/2015,Ranana_Ahuza,0.7
27/09/2015,Ranana_Ahuza,0.7
28/09/2015,Ranana_Ahuza,0.7
29/09/2015,Ranana_Ahuza,0.7
30/09/2015,Ranana_Ahuza,0.7
01/10/2015,Ranana_Ahuza,0.6
02/10/2015,Ranana_Ahuza,0.5
03/10/2015,Ranana_Ahuza,0.6
04/10/2015,Ranana_Ahuza,0.6
05/10/2015,Ranana_Ahuza,0.6
06/10/2015,Ranana_Ahuza,0.6
07/10/2015,Ranana_Ahuza,0.7
08/10/2015,Ranana_Ahuza,
09/10/2015,Ranana_Ahuza,0.7
10/10/2015,Ranana_Ahuza,0.6
11/10/2015,Ranana_Ahuza,0.6
12/10/2015,Ranana_Ahuza,0.7
13/10/2015,Ranana_Ahuza,0.7
14/10/2015,Ranana_Ahuza,0.7
15/10/2015,Ranana_Ahuza,0.6
16/10/2015,Ranana_Ahuza,0.6
17/10/2015,Ranana_Ahuza,0.6
18/10/2015,Ranana_Ahuza,0.6
19/10/2015,Ranana_Ahuza,0.7
20/10/2015,Ranana_Ahuza,0.7
21/10/2015,Ranana_Ahuza,0.6
22/10/2015,Ranana_Ahuza,0.6
23/10/2015,Ranana_Ahuza,0.6
24/10/2015,Ranana_Ahuza,0.7
25/10/2015,Ranana_Ahuza,0.6
26/10/2015,Ranana_Ahuza,
27/10/2015,Ranana_Ahuza,0.5
28/10/2015,Ranana_Ahuza,0
29/10/2015,Ranana_Ahuza,0.5
30/10/2015,Ranana_Ahuza,0.6
31/10/2015,Ranana_Ahuza,0.6
01/11/2015,Ranana_Ahuza,0.5
02/11/2015,Ranana_Ahuza,0.6
03/11/2015,Ranana_Ahuza,0.4
04/11/2015,Ranana_Ahuza,0.4
05/11/2015,Ranana_Ahuza,0.4
06/11/2015,Ranana_Ahuza,0.6
07/11/2015,Ranana_Ahuza,0.6
08/11/2015,Ranana_Ahuza,0.5
09/11/2015,Ranana_Ahuza,0.6
10/11/2015,Ranana_Ahuza,0.5
11/11/2015,Ranana_Ahuza,0.5
12/11/2015,Ranana_Ahuza,0.6
13/11/2015,Ranana_Ahuza,0.9
14/11/2015,Ranana_Ahuza,0.9
15/11/2015,Ranana_Ahuza,0.7
16/11/2015,Ranana_Ahuza,0.9
17/11/2015,Ranana_Ahuza,1.1
18/11/2015,Ranana_Ahuza,0.9
19/11/2015,Ranana_Ahuza,0.9
20/11/2015,Ranana_Ahuza,1.1
21/11/2015,Ranana_Ahuza,1
22/11/2015,Ranana_Ahuza,0.8
23/11/2015,Ranana_Ahuza,0.8
24/11/2015,Ranana_Ahuza,0.8
25/11/2015,Ranana_Ahuza,0.9
26/11/2015,Ranana_Ahuza,0.7
27/11/2015,Ranana_Ahuza,0.8
28/11/2015,Ranana_Ahuza,0.9
29/11/2015,Ranana_Ahuza,0.8
30/11/2015,Ranana_Ahuza,0.8
01/12/2015,Ranana_Ahuza,0.7
02/12/2015,Ranana_Ahuza,0.6
03/12/2015,Ranana_Ahuza,0.7
04/12/2015,Ranana_Ahuza,0.5
05/12/2015,Ranana_Ahuza,0.4
06/12/2015,Ranana_Ahuza,0.5
07/12/2015,Ranana_Ahuza,
08/12/2015,Ranana_Ahuza,
09/12/2015,Ranana_Ahuza,1.3
10/12/2015,Ranana_Ahuza,1.3
11/12/2015,Ranana_Ahuza,1.4
12/12/2015,Ranana_Ahuza,1.2
13/12/2015,Ranana_Ahuza,1.1
14/12/2015,Ranana_Ahuza,1.2
15/12/2015,Ranana_Ahuza,1.4
16/12/2015,Ranana_Ahuza,1.3
17/12/2015,Ranana_Ahuza,1.3
18/12/2015,Ranana_Ahuza,1.3
19/12/2015,Ranana_Ahuza,1.1
20/12/2015,Ranana_Ahuza,1.2
21/12/2015,Ranana_Ahuza,1.2
22/12/2015,Ranana_Ahuza,1
23/12/2015,Ranana_Ahuza,0.9
24/12/2015,Ranana_Ahuza,0.9
25/12/2015,Ranana_Ahuza,1.1
26/12/2015,Ranana_Ahuza,1.1
27/12/2015,Ranana_Ahuza,1
28/12/2015,Ranana_Ahuza,1
29/12/2015,Ranana_Ahuza,0.9
30/12/2015,Ranana_Ahuza,0.9
31/12/2015,Ranana_Ahuza,1
01/01/2016,Ranana_Ahuza,0.9
02/01/2016,Ranana_Ahuza,0.9
03/01/2016,Ranana_Ahuza,0.9
04/01/2016,Ranana_Ahuza,1.1
05/01/2016,Ranana_Ahuza,1.2
06/01/2016,Ranana_Ahuza,0.9
07/01/2016,Ranana_Ahuza,1
08/01/2016,Ranana_Ahuza,0.9
09/01/2016,Ranana_Ahuza,0.6
10/01/2016,Ranana_Ahuza,0.6
11/01/2016,Ranana_Ahuza,0.9
12/01/2016,Ranana_Ahuza,1.6
13/01/2016,Ranana_Ahuza,1.5
14/01/2016,Ranana_Ahuza,1.8
15/01/2016,Ranana_Ahuza,1.6
16/01/2016,Ranana_Ahuza,1.5
17/01/2016,Ranana_Ahuza,1.6
18/01/2016,Ranana_Ahuza,1.8
19/01/2016,Ranana_Ahuza,1.4
20/01/2016,Ranana_Ahuza,1.3
21/01/2016,Ranana_Ahuza,1.5
22/01/2016,Ranana_Ahuza,1.7
23/01/2016,Ranana_Ahuza,1.8
24/01/2016,Ranana_Ahuza,1.6
25/01/2016,Ranana_Ahuza,1.3
26/01/2016,Ranana_Ahuza,1.3
27/01/2016,Ranana_Ahuza,1
28/01/2016,Ranana_Ahuza,1
29/01/2016,Ranana_Ahuza,1.1
30/01/2016,Ranana_Ahuza,1.2
31/01/2016,Ranana_Ahuza,1.3
01/02/2016,Ranana_Ahuza,1.4
02/02/2016,Ranana_Ahuza,1.6
03/02/2016,Ranana_Ahuza,1.4
04/02/2016,Ranana_Ahuza,1.4
05/02/2016,Ranana_Ahuza,1.3
06/02/2016,Ranana_Ahuza,1.4
07/02/2016,Ranana_Ahuza,1.2
08/02/2016,Ranana_Ahuza,0.9
09/02/2016,Ranana_Ahuza,0.7
10/02/2016,Ranana_Ahuza,0.8
11/02/2016,Ranana_Ahuza,0.9
12/02/2016,Ranana_Ahuza,0.8
13/02/2016,Ranana_Ahuza,0.8
14/02/2016,Ranana_Ahuza,0.9
15/02/2016,Ranana_Ahuza,1
16/02/2016,Ranana_Ahuza,1.1
17/02/2016,Ranana_Ahuza,0.9
18/02/2016,Ranana_Ahuza,0.9
19/02/2016,Ranana_Ahuza,1
20/02/2016,Ranana_Ahuza,0.8
21/02/2016,Ranana_Ahuza,0.7
22/02/2016,Ranana_Ahuza,0.8
23/02/2016,Ranana_Ahuza,0.8
24/02/2016,Ranana_Ahuza,1
25/02/2016,Ranana_Ahuza,0.9
26/02/2016,Ranana_Ahuza,1.1
27/02/2016,Ranana_Ahuza,1
28/02/2016,Ranana_Ahuza,1
29/02/2016,Ranana_Ahuza,0.8
01/03/2016,Ranana_Ahuza,0.4
02/03/2016,Ranana_Ahuza,0.5
03/03/2016,Ranana_Ahuza,0.5
04/03/2016,Ranana_Ahuza,0.6
05/03/2016,Ranana_Ahuza,0.5
06/03/2016,Ranana_Ahuza,0.4
07/03/2016,Ranana_Ahuza,0.4
08/03/2016,Ranana_Ahuza,0.5
09/03/2016,Ranana_Ahuza,0.5
10/03/2016,Ranana_Ahuza,0.7
11/03/2016,Ranana_Ahuza,0.5
12/03/2016,Ranana_Ahuza,0.4
13/03/2016,Ranana_Ahuza,0.4
14/03/2016,Ranana_Ahuza,0.8
15/03/2016,Ranana_Ahuza,0.4
16/03/2016,Ranana_Ahuza,0.4
17/03/2016,Ranana_Ahuza,0.4
18/03/2016,Ranana_Ahuza,0.4
19/03/2016,Ranana_Ahuza,0.5
20/03/2016,Ranana_Ahuza,0.6
21/03/2016,Ranana_Ahuza,0.4
22/03/2016,Ranana_Ahuza,0.4
23/03/2016,Ranana_Ahuza,0.4
24/03/2016,Ranana_Ahuza,0.6
25/03/2016,Ranana_Ahuza,0.4
26/03/2016,Ranana_Ahuza,0.4
27/03/2016,Ranana_Ahuza,0.4
28/03/2016,Ranana_Ahuza,0.4
29/03/2016,Ranana_Ahuza,0.4
30/03/2016,Ranana_Ahuza,0.4
31/03/2016,Ranana_Ahuza,0.5
01/04/2016,Ranana_Ahuza,0.5
02/04/2016,Ranana_Ahuza,0.5
03/04/2016,Ranana_Ahuza,0.4
04/04/2016,Ranana_Ahuza,0.6
05/04/2016,Ranana_Ahuza,0.5
06/04/2016,Ranana_Ahuza,0.6
07/04/2016,Ranana_Ahuza,0.6
08/04/2016,Ranana_Ahuza,0.5
09/04/2016,Ranana_Ahuza,0.5
10/04/2016,Ranana_Ahuza,0.5
11/04/2016,Ranana_Ahuza,0.5
12/04/2016,Ranana_Ahuza,0.5
13/04/2016,Ranana_Ahuza,0.5
14/04/2016,Ranana_Ahuza,0.5
15/04/2016,Ranana_Ahuza,0.5
16/04/2016,Ranana_Ahuza,0.5
17/04/2016,Ranana_Ahuza,0.5
18/04/2016,Ranana_Ahuza,0.6
19/04/2016,Ranana_Ahuza,0.6
20/04/2016,Ranana_Ahuza,0.7
21/04/2016,Ranana_Ahuza,0.7
22/04/2016,Ranana_Ahuza,0.7
23/04/2016,Ranana_Ahuza,0.7
24/04/2016,Ranana_Ahuza,0.7
25/04/2016,Ranana_Ahuza,0.7
26/04/2016,Ranana_Ahuza,0.5
27/04/2016,Ranana_Ahuza,0.6
28/04/2016,Ranana_Ahuza,0.5
29/04/2016,Ranana_Ahuza,0.5
30/04/2016,Ranana_Ahuza,0.5
01/05/2016,Ranana_Ahuza,0.6
02/05/2016,Ranana_Ahuza,0.6
03/05/2016,Ranana_Ahuza,0.6
04/05/2016,Ranana_Ahuza,0.6
05/05/2016,Ranana_Ahuza,0.5
06/05/2016,Ranana_Ahuza,0.5
07/05/2016,Ranana_Ahuza,0.4
08/05/2016,Ranana_Ahuza,0.4
09/05/2016,Ranana_Ahuza,0.5
10/05/2016,Ranana_Ahuza,0.5
11/05/2016,Ranana_Ahuza,0.6
12/05/2016,Ranana_Ahuza,0.6
13/05/2016,Ranana_Ahuza,0.6
14/05/2016,Ranana_Ahuza,0.6
15/05/2016,Ranana_Ahuza,0.6
16/05/2016,Ranana_Ahuza,0.7
17/05/2016,Ranana_Ahuza,0.6
18/05/2016,Ranana_Ahuza,0.5
19/05/2016,Ranana_Ahuza,0.5
20/05/2016,Ranana_Ahuza,0.5
21/05/2016,Ranana_Ahuza,0.5
22/05/2016,Ranana_Ahuza,0.5
23/05/2016,Ranana_Ahuza,0.6
24/05/2016,Ranana_Ahuza,0.4
25/05/2016,Ranana_Ahuza,0.4
26/05/2016,Ranana_Ahuza,0.6
27/05/2016,Ranana_Ahuza,0.8
28/05/2016,Ranana_Ahuza,0.4
29/05/2016,Ranana_Ahuza,0.3
30/05/2016,Ranana_Ahuza,0.4
31/05/2016,Ranana_Ahuza,0.5
01/06/2016,Ranana_Ahuza,0.5
02/06/2016,Ranana_Ahuza,0.5
03/06/2016,Ranana_Ahuza,0.5
04/06/2016,Ranana_Ahuza,0.6
05/06/2016,Ranana_Ahuza,0.5
06/06/2016,Ranana_Ahuza,0.5
07/06/2016,Ranana_Ahuza,0.5
08/06/2016,Ranana_Ahuza,0.5
09/06/2016,Ranana_Ahuza,0.5
10/06/2016,Ranana_Ahuza,0.4
11/06/2016,Ranana_Ahuza,0.4
12/06/2016,Ranana_Ahuza,0.4
13/06/2016,Ranana_Ahuza,0.4
14/06/2016,Ranana_Ahuza,0.5
15/06/2016,Ranana_Ahuza,0.5
16/06/2016,Ranana_Ahuza,0.5
17/06/2016,Ranana_Ahuza,0.4
18/06/2016,Ranana_Ahuza,0.4
19/06/2016,Ranana_Ahuza,0.4
20/06/2016,Ranana_Ahuza,0.5
21/06/2016,Ranana_Ahuza,0.5
22/06/2016,Ranana_Ahuza,0.5
23/06/2016,Ranana_Ahuza,0.5
24/06/2016,Ranana_Ahuza,0.5
25/06/2016,Ranana_Ahuza,0.5
26/06/2016,Ranana_Ahuza,0.5
27/06/2016,Ranana_Ahuza,0.5
28/06/2016,Ranana_Ahuza,0.4
29/06/2016,Ranana_Ahuza,0.4
30/06/2016,Ranana_Ahuza,0.5
01/07/2016,Ranana_Ahuza,0.5
02/07/2016,Ranana_Ahuza,0.5
03/07/2016,Ranana_Ahuza,0.4
04/07/2016,Ranana_Ahuza,0.5
05/07/2016,Ranana_Ahuza,0.5
06/07/2016,Ranana_Ahuza,0.5
07/07/2016,Ranana_Ahuza,0.5
08/07/2016,Ranana_Ahuza,0.5
09/07/2016,Ranana_Ahuza,0.4
10/07/2016,Ranana_Ahuza,0.4
11/07/2016,Ranana_Ahuza,0.5
12/07/2016,Ranana_Ahuza,0.5
13/07/2016,Ranana_Ahuza,0.5
14/07/2016,Ranana_Ahuza,0.5
15/07/2016,Ranana_Ahuza,0.5
16/07/2016,Ranana_Ahuza,0.5
17/07/2016,Ranana_Ahuza,0.4
18/07/2016,Ranana_Ahuza,0.5
19/07/2016,Ranana_Ahuza,0.4
20/07/2016,Ranana_Ahuza,0.4
21/07/2016,Ranana_Ahuza,0.5
22/07/2016,Ranana_Ahuza,0.4
23/07/2016,Ranana_Ahuza,0.4
24/07/2016,Ranana_Ahuza,0.4
25/07/2016,Ranana_Ahuza,0.5
26/07/2016,Ranana_Ahuza,0.5
27/07/2016,Ranana_Ahuza,0.5
28/07/2016,Ranana_Ahuza,0.5
29/07/2016,Ranana_Ahuza,0.5
30/07/2016,Ranana_Ahuza,0.5
31/07/2016,Ranana_Ahuza,0.5
01/08/2016,Ranana_Ahuza,0.6
02/08/2016,Ranana_Ahuza,0.5
03/08/2016,Ranana_Ahuza,0.6
04/08/2016,Ranana_Ahuza,0.6
05/08/2016,Ranana_Ahuza,0.6
06/08/2016,Ranana_Ahuza,0.5
07/08/2016,Ranana_Ahuza,0.5
08/08/2016,Ranana_Ahuza,0.5
09/08/2016,Ranana_Ahuza,0.6
10/08/2016,Ranana_Ahuza,0.5
11/08/2016,Ranana_Ahuza,0.5
12/08/2016,Ranana_Ahuza,0.5
13/08/2016,Ranana_Ahuza,0.5
14/08/2016,Ranana_Ahuza,0.5
15/08/2016,Ranana_Ahuza,0.5
16/08/2016,Ranana_Ahuza,0.5
17/08/2016,Ranana_Ahuza,0.5
18/08/2016,Ranana_Ahuza,0.5
19/08/2016,Ranana_Ahuza,0.5
20/08/2016,Ranana_Ahuza,0.5
21/08/2016,Ranana_Ahuza,0.4
22/08/2016,Ranana_Ahuza,0.5
23/08/2016,Ranana_Ahuza,0.5
24/08/2016,Ranana_Ahuza,0.5
25/08/2016,Ranana_Ahuza,0.5
26/08/2016,Ranana_Ahuza,0.5
27/08/2016,Ranana_Ahuza,0.5
28/08/2016,Ranana_Ahuza,0.5
29/08/2016,Ranana_Ahuza,0.4
30/08/2016,Ranana_Ahuza,0.5
31/08/2016,Ranana_Ahuza,0.4
01/09/2016,Ranana_Ahuza,0.5
02/09/2016,Ranana_Ahuza,0.5
03/09/2016,Ranana_Ahuza,0.5
04/09/2016,Ranana_Ahuza,0.4
05/09/2016,Ranana_Ahuza,0.5
06/09/2016,Ranana_Ahuza,0.5
07/09/2016,Ranana_Ahuza,0.5
08/09/2016,Ranana_Ahuza,0.5
09/09/2016,Ranana_Ahuza,0.5
10/09/2016,Ranana_Ahuza,0.5
11/09/2016,Ranana_Ahuza,0.5
12/09/2016,Ranana_Ahuza,0.6
13/09/2016,Ranana_Ahuza,0.5
14/09/2016,Ranana_Ahuza,0.5
15/09/2016,Ranana_Ahuza,0.5
16/09/2016,Ranana_Ahuza,0.5
17/09/2016,Ranana_Ahuza,0.5
18/09/2016,Ranana_Ahuza,0.5
19/09/2016,Ranana_Ahuza,0.5
20/09/2016,Ranana_Ahuza,0.5
21/09/2016,Ranana_Ahuza,0.5
22/09/2016,Ranana_Ahuza,0.6
23/09/2016,Ranana_Ahuza,0.6
24/09/2016,Ranana_Ahuza,0.4
25/09/2016,Ranana_Ahuza,0.4
26/09/2016,Ranana_Ahuza,1.2
27/09/2016,Ranana_Ahuza,0.4
28/09/2016,Ranana_Ahuza,0.5
29/09/2016,Ranana_Ahuza,0.5
30/09/2016,Ranana_Ahuza,0.5
01/10/2016,Ranana_Ahuza,0.5
02/10/2016,Ranana_Ahuza,0.4
03/10/2016,Ranana_Ahuza,0.4
04/10/2016,Ranana_Ahuza,0.5
05/10/2016,Ranana_Ahuza,0.5
06/10/2016,Ranana_Ahuza,0.5
07/10/2016,Ranana_Ahuza,0.5
08/10/2016,Ranana_Ahuza,0.4
09/10/2016,Ranana_Ahuza,0.4
10/10/2016,Ranana_Ahuza,0.5
11/10/2016,Ranana_Ahuza,0.5
12/10/2016,Ranana_Ahuza,0.4
13/10/2016,Ranana_Ahuza,0.4
14/10/2016,Ranana_Ahuza,0.7
15/10/2016,Ranana_Ahuza,0.5
16/10/2016,Ranana_Ahuza,0.4
17/10/2016,Ranana_Ahuza,0.5
18/10/2016,Ranana_Ahuza,0.5
19/10/2016,Ranana_Ahuza,0.6
20/10/2016,Ranana_Ahuza,0.5
21/10/2016,Ranana_Ahuza,0.5
22/10/2016,Ranana_Ahuza,0.5
23/10/2016,Ranana_Ahuza,0.5
24/10/2016,Ranana_Ahuza,0.4
25/10/2016,Ranana_Ahuza,0.5
26/10/2016,Ranana_Ahuza,0.5
27/10/2016,Ranana_Ahuza,0.6
28/10/2016,Ranana_Ahuza,0.6
29/10/2016,Ranana_Ahuza,0.5
30/10/2016,Ranana_Ahuza,0.6
31/10/2016,Ranana_Ahuza,0.6
01/11/2016,Ranana_Ahuza,0.6
02/11/2016,Ranana_Ahuza,0.4
03/11/2016,Ranana_Ahuza,0.3
04/11/2016,Ranana_Ahuza,0.4
05/11/2016,Ranana_Ahuza,0.6
06/11/2016,Ranana_Ahuza,0.5
07/11/2016,Ranana_Ahuza,0.5
08/11/2016,Ranana_Ahuza,0.5
09/11/2016,Ranana_Ahuza,0.7
10/11/2016,Ranana_Ahuza,1
11/11/2016,Ranana_Ahuza,1
12/11/2016,Ranana_Ahuza,0.6
13/11/2016,Ranana_Ahuza,0.6
14/11/2016,Ranana_Ahuza,0.7
15/11/2016,Ranana_Ahuza,0.6
16/11/2016,Ranana_Ahuza,0.6
17/11/2016,Ranana_Ahuza,0.4
18/11/2016,Ranana_Ahuza,0.4
19/11/2016,Ranana_Ahuza,0.4
20/11/2016,Ranana_Ahuza,0.4
21/11/2016,Ranana_Ahuza,0.3
